terms,item,year,value
current,output_at_market_prices,2007,15835.52255
current,total_subsidies_less_taxes_on_products,2007,62.08087644
current,gross_output_at_basic_prices,2007,15897.60343
current,seeds,2007,683.2277429
current,energy,2007,896.5831634
current,electricity_and_fuels_for_heating,2007,274.0564636
current,motor_and_machinery_fuels,2007,622.5266998
current,fertilisers,2007,792.1986469
current,plant_protection_products,2007,570.6747619
current,veterinary_expenses,2007,302.4159733
current,animal_feed,2007,2983.426984
current,compounds,2007,1702.492294
current,straights,2007,879.4450125
current,feed_produced_and_used_on_farm_or_purchased,2007,401.4896774
current,total_maintenance,2007,1083.80263
current,materials_maintenance,2007,687.2334493
current,buildings_maintenance,2007,396.5691808
current,agricultural_services,2007,679.4093805
current,fisim,2007,122.3463062
current,other_goods_and_services,2007,2386.948035
current,total_intermediate_consumption,2007,10501.03362
current,gross_value_added_at_market_prices,2007,5334.488927
current,gross_value_added_at_basic_prices,2007,5396.569804
current,total_consumption_of_fixed_capital,2007,3022.62922
current,equipment_total_consumption_of_fixed_capital,2007,1221.862795
current,buildings_total_consumption_of_fixed_capital,2007,992.0509194
current,livestock_total_consumption_of_fixed_capital,2007,808.7155056
current,cattle_total_consumption_of_fixed_capital,2007,503.3256534
current,pigs_total_consumption_of_fixed_capital,2007,6.054486054
current,sheep_total_consumption_of_fixed_capital,2007,156.8444629
current,poultry_total_consumption_of_fixed_capital,2007,142.4909031
current,net_value_added_at_market_prices,2007,2311.859707
current,net_value_added_at_basic_prices,2007,2373.940584
current,other_taxes_on_production,2007,-100.8127036
current,other_subsidies_on_production,2007,2931.963162
current,net_value_added_at_factor_cost,2007,5205.091042
current,compensation_of_employees,2007,2003.686213
current,rent,2007,381.327261
current,interest,2007,416.7765661
current,total_income_from_farming,2007,2403.301002
real,output_of_cereals,2007,2559.794955
real,wheat,2007,1739.985671
real,barley,2007,729.5261663
real,oats_and_summer_cereal_mixtures,2007,85.9243619
real,output_of_industrial_crops,2007,921.7626301
real,oilseed_rape,2007,560.1500917
real,protein_crops,2007,105.762683
real,sugar_beet,2007,212.1538797
real,output_of_forage_plants,2007,173.2693604
real,output_of_vegetables_and_horticultural_products,2007,2393.217352
real,fresh_vegetables,2007,1384.885157
real,plants_and_flowers,2007,1008.332195
real,output_of_potatoes,2007,930.0732535
real,output_of_fruit,2007,603.2640106
real,output_of_other_crop_products,2007,248.1583591
real,total_crop_output,2007,7829.539921
real,output_of_livestock,2007,6758.604352
real,livestock_for_meat,2007,5817.961033
real,beef,2007,2131.945318
real,pigmeat,2007,967.0507678
real,mutton_and_lamb,2007,841.416232
real,poultry,2007,1640.268427
real,livestock_gross_fixed_capital_formation,2007,940.6433201
real,cattle_gross_fixed_capital_formation,2007,537.9531688
real,pigs_gross_fixed_capital_formation,2007,6.994748455
real,sheep_gross_fixed_capital_formation,2007,200.3573341
real,poultry_gross_fixed_capital_formation,2007,195.3380687
real,output_of_livestock_products,2007,4315.86949
real,milk,2007,3708.377685
real,eggs,2007,538.6680404
real,total_livestock_output,2007,11074.47384
real,other_agricultural_activities,2007,892.8758965
real,inseparable_non_agricultural_activities,2007,1002.005634
real,output_at_market_prices,2007,20798.89529
real,total_subsidies_less_taxes_on_products,2007,81.53906159
real,gross_output_at_basic_prices,2007,20880.43436
real,seeds,2007,897.3737519
real,energy,2007,1177.601767
real,electricity_and_fuels_for_heating,2007,359.9547582
real,motor_and_machinery_fuels,2007,817.6470087
real,fertilisers,2007,1040.499715
real,plant_protection_products,2007,749.5429709
real,veterinary_expenses,2007,397.2030694
real,animal_feed,2007,3918.530964
real,compounds,2007,2236.109282
real,straights,2007,1155.091957
real,feed_produced_and_used_on_farm_or_purchased,2007,527.3297255
real,total_maintenance,2007,1423.501962
real,materials_maintenance,2007,902.6349782
real,buildings_maintenance,2007,520.8669837
real,agricultural_services,2007,892.3585893
real,fisim,2007,160.6936559
real,other_goods_and_services,2007,3135.095927
real,total_intermediate_consumption,2007,13792.40237
real,gross_value_added_at_market_prices,2007,7006.492919
real,gross_value_added_at_basic_prices,2007,7088.031981
real,total_consumption_of_fixed_capital,2007,3970.020468
real,equipment_total_consumption_of_fixed_capital,2007,1604.834716
real,buildings_total_consumption_of_fixed_capital,2007,1302.992252
real,livestock_total_consumption_of_fixed_capital,2007,1062.1935
real,cattle_total_consumption_of_fixed_capital,2007,661.0844403
real,pigs_total_consumption_of_fixed_capital,2007,7.952160787
real,sheep_total_consumption_of_fixed_capital,2007,206.0046677
real,poultry_total_consumption_of_fixed_capital,2007,187.1522309
real,net_value_added_at_market_prices,2007,3036.472451
real,net_value_added_at_basic_prices,2007,3118.011513
real,other_taxes_on_production,2007,-132.4107152
real,other_subsidies_on_production,2007,3850.93669
real,net_value_added_at_factor_cost,2007,6836.537488
real,compensation_of_employees,2007,2631.707265
real,rent,2007,500.8477458
real,interest,2007,547.4080271
real,total_income_from_farming,2007,3156.57445
real,entrepreneurial_labour,2007,197.2341661
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,2007,16004.197
current,output_of_cereals,2006,1506.862274
current,wheat,2006,1066.401289
current,barley,2006,383.801533
current,oats_and_summer_cereal_mixtures,2006,54.39837801
current,output_of_industrial_crops,2006,597.3702894
current,oilseed_rape,2006,310.4091493
current,protein_crops,2006,71.62652133
current,sugar_beet,2006,178.2394477
current,output_of_forage_plants,2006,167.1823079
current,output_of_vegetables_and_horticultural_products,2006,1737.742511
current,fresh_vegetables,2006,1000.927222
current,plants_and_flowers,2006,736.8152895
current,output_of_potatoes,2006,649.5414695
current,output_of_fruit,2006,376.7221868
current,output_of_other_crop_products,2006,252.1263234
current,total_crop_output,2006,5287.547362
current,output_of_livestock,2006,5064.943718
current,livestock_for_meat,2006,4362.122488
current,beef,2006,1561.292882
current,pigmeat,2006,685.1546
current,mutton_and_lamb,2006,709.0415449
current,poultry,2006,1233.231521
current,livestock_gross_fixed_capital_formation,2006,702.82123
current,cattle_gross_fixed_capital_formation,2006,418.5863892
current,pigs_gross_fixed_capital_formation,2006,7.936410764
current,sheep_gross_fixed_capital_formation,2006,145.7772481
current,poultry_gross_fixed_capital_formation,2006,130.5211818
current,output_of_livestock_products,2006,2918.134106
current,milk,2006,2497.212023
current,eggs,2006,361.6960064
current,total_livestock_output,2006,7983.077823
current,other_agricultural_activities,2006,622.0149278
current,inseparable_non_agricultural_activities,2006,684.1642551
current,output_at_market_prices,2006,14576.80437
current,total_subsidies_less_taxes_on_products,2006,87.1712148
current,gross_output_at_basic_prices,2006,14663.97558
current,seeds,2006,634.855038
current,energy,2006,830.7392325
current,electricity_and_fuels_for_heating,2006,258.1483309
current,motor_and_machinery_fuels,2006,572.5909016
current,fertilisers,2006,790.5547325
current,plant_protection_products,2006,517.6286666
current,veterinary_expenses,2006,284.4654781
current,animal_feed,2006,2594.67901
current,compounds,2006,1425.66343
current,straights,2006,784.8955553
current,feed_produced_and_used_on_farm_or_purchased,2006,384.1200251
current,total_maintenance,2006,1011.913649
current,materials_maintenance,2006,645.0767801
current,buildings_maintenance,2006,366.8368692
current,agricultural_services,2006,621.1121306
current,fisim,2006,114.8540824
current,other_goods_and_services,2006,2322.634547
current,total_intermediate_consumption,2006,9723.436567
current,gross_value_added_at_market_prices,2006,4853.367801
current,gross_value_added_at_basic_prices,2006,4940.539016
current,total_consumption_of_fixed_capital,2006,2961.616748
current,equipment_total_consumption_of_fixed_capital,2006,1208.0456
current,buildings_total_consumption_of_fixed_capital,2006,955.9701846
current,livestock_total_consumption_of_fixed_capital,2006,797.6009628
current,cattle_total_consumption_of_fixed_capital,2006,499.4350574
current,pigs_total_consumption_of_fixed_capital,2006,7.28799915
current,sheep_total_consumption_of_fixed_capital,2006,161.7063333
current,poultry_total_consumption_of_fixed_capital,2006,129.171573
current,net_value_added_at_market_prices,2006,1891.751054
current,net_value_added_at_basic_prices,2006,1978.922268
current,other_taxes_on_production,2006,-98.55018701
current,other_subsidies_on_production,2006,3042.205344
current,net_value_added_at_factor_cost,2006,4922.577425
current,compensation_of_employees,2006,1972.541096
current,rent,2006,394.8700191
current,interest,2006,372.37542
current,total_income_from_farming,2006,2182.79089
real,output_of_cereals,2006,2034.84215
real,wheat,2006,1440.050846
real,barley,2006,518.279308
real,oats_and_summer_cereal_mixtures,2006,73.45867926
real,output_of_industrial_crops,2006,806.6790609
real,oilseed_rape,2006,419.1714343
real,protein_crops,2006,96.723282
real,sugar_beet,2006,240.6916327
real,output_of_forage_plants,2006,225.7602521
real,output_of_vegetables_and_horticultural_products,2006,2346.619043
real,fresh_vegetables,2006,1351.635737
real,plants_and_flowers,2006,994.9833065
real,output_of_potatoes,2006,877.1301685
real,output_of_fruit,2006,508.7194748
real,output_of_other_crop_products,2006,340.4672602
real,total_crop_output,2006,7140.21741
real,output_of_livestock,2006,6839.617092
real,livestock_for_meat,2006,5890.538807
real,beef,2006,2108.344352
real,pigmeat,2006,925.221557
real,mutton_and_lamb,2006,957.4780964
real,poultry,2006,1665.33566
real,livestock_gross_fixed_capital_formation,2006,949.078285
real,cattle_gross_fixed_capital_formation,2006,565.2522084
real,pigs_gross_fixed_capital_formation,2006,10.71719919
real,sheep_gross_fixed_capital_formation,2006,196.8552097
real,poultry_gross_fixed_capital_formation,2006,176.2536675
real,output_of_livestock_products,2006,3940.600532
real,milk,2006,3372.194241
real,eggs,2006,488.4283667
real,total_livestock_output,2006,10780.21762
real,other_agricultural_activities,2006,839.9587772
real,inseparable_non_agricultural_activities,2006,923.8842115
real,output_at_market_prices,2006,19684.27802
real,total_subsidies_less_taxes_on_products,2006,117.7145816
real,gross_output_at_basic_prices,2006,19801.9926
real,seeds,2006,857.2978518
real,energy,2006,1121.816662
real,electricity_and_fuels_for_heating,2006,348.5992806
real,motor_and_machinery_fuels,2006,773.2173812
real,fertilisers,2006,1067.552171
real,plant_protection_products,2006,698.9972787
real,veterinary_expenses,2006,384.1375254
real,animal_feed,2006,3503.812065
real,compounds,2006,1925.19256
real,straights,2006,1059.91011
real,feed_produced_and_used_on_farm_or_purchased,2006,518.7093945
real,total_maintenance,2006,1366.471628
real,materials_maintenance,2006,871.101125
real,buildings_maintenance,2006,495.3705037
real,agricultural_services,2006,838.7396546
real,fisim,2006,155.0970729
real,other_goods_and_services,2006,3136.447675
real,total_intermediate_consumption,2006,13130.36958
real,gross_value_added_at_market_prices,2006,6553.908437
real,gross_value_added_at_basic_prices,2006,6671.623019
real,total_consumption_of_fixed_capital,2006,3999.31878
real,equipment_total_consumption_of_fixed_capital,2006,1631.325005
real,buildings_total_consumption_of_fixed_capital,2006,1290.92649
real,livestock_total_consumption_of_fixed_capital,2006,1077.067285
real,cattle_total_consumption_of_fixed_capital,2006,674.4289266
real,pigs_total_consumption_of_fixed_capital,2006,9.84159476
real,sheep_total_consumption_of_fixed_capital,2006,218.3655856
real,poultry_total_consumption_of_fixed_capital,2006,174.4311779
real,net_value_added_at_market_prices,2006,2554.589659
real,net_value_added_at_basic_prices,2006,2672.304239
real,other_taxes_on_production,2006,-133.0805594
real,other_subsidies_on_production,2006,4108.144301
real,net_value_added_at_factor_cost,2006,6647.367981
real,compensation_of_employees,2006,2663.687209
real,rent,2006,533.2260104
real,interest,2006,502.849672
real,total_income_from_farming,2006,2947.605089
real,entrepreneurial_labour,2006,198.7445582
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,2006,14831.12351
current,output_of_cereals,2005,1434.410557
current,wheat,2005,1018.281405
current,barley,2005,379.5164366
current,oats_and_summer_cereal_mixtures,2005,34.40601394
current,output_of_industrial_crops,2005,679.1941813
current,oilseed_rape,2005,261.2339672
current,protein_crops,2005,94.24903449
current,sugar_beet,2005,278.2265934
current,output_of_forage_plants,2005,154.73992
current,output_of_vegetables_and_horticultural_products,2005,1682.057758
current,fresh_vegetables,2005,911.908212
current,plants_and_flowers,2005,770.1495459
current,output_of_potatoes,2005,535.0174258
current,output_of_fruit,2005,390.4388399
current,output_of_other_crop_products,2005,271.2903944
current,total_crop_output,2005,5147.149077
current,output_of_livestock,2005,5090.300045
current,livestock_for_meat,2005,4296.406396
current,beef,2005,1465.721973
current,pigmeat,2005,676.9157856
current,mutton_and_lamb,2005,685.9325675
current,poultry,2005,1299.878907
current,livestock_gross_fixed_capital_formation,2005,793.893649
current,cattle_gross_fixed_capital_formation,2005,545.3292232
current,pigs_gross_fixed_capital_formation,2005,6.208322921
current,sheep_gross_fixed_capital_formation,2005,111.5077407
current,poultry_gross_fixed_capital_formation,2005,130.8483622
current,output_of_livestock_products,2005,3009.528119
